question_num,question,verb,animal,norm_category
8,He will give the lollipop to the,give,lollipop,MOD
8,He will give the lollipop to the,give,lollipop,MOD
8,He will give the lollipop to the,give,lollipop,MOD
2,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
2,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
1,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
12,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
41,He will have the bunny,have,bunny,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
54,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
41,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
36,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
17,He will have the mouse go around the,have,mouse,MOD
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
8,He will hit the bunny with the,hit,bunny,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
45,He will hit the duckling with the,hit,duckling,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
12,He will hit the frog with the,hit,frog,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
18,He will hit the mouse with the,hit,mouse,INST
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
25,He will hug the butterfly with the,hug,butterfly,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the elephant with the,hug,elephant,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
10,He will hug the giraffe with the,hug,giraffe,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
39,He will hug the panda with the,hug,panda,MOD
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
2,He will knock on the bunny with the,knock,bunny,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
28,He will knock on the duckling with the,knock,duckling,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
55,He will knock on the frog with the,knock,frog,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
51,He will knock on the mouse with the,knock,mouse,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
55,He will locate the camel with the,locate,camel,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
34,He will locate the fish with the,locate,fish,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
37,He will locate the hippo with the,locate,hippo,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
49,He will locate the penguin with the,locate,penguin,EQUI
